query_id,question,answer,question_type,difficulty,experiment_split,source_split
5a80e007554299260e20a19a,"The english singer, dancer, and model, who has worked with n American electronic dance music duo consisting of uncle and nephew Redfoo and SkyBlu, is best known as a member of what?",G.R.L.,bridge,easy,training,train
5ab6d76b55429954757d3394,"The Chasm of Doom is the fourth book of which series of 29 gamebooks, created by Joe Dever and initially illustrated (books 1-8) by Gary Chalk?",Lone Wolf,bridge,medium,training,train
5ab37afe55429969a97a815b,"What subscription-based music streaming service, mantained by Aspiro AB, is Bianca Landraus' most recent single released on?",Tidal,bridge,medium,training,train
5abe3c645542991f66106108,"The 2010 movie in which the song ""Stop, Drop and Roll"" was featured was a spin-off sequel of what film?","""Forgetting Sarah Marshall""",bridge,medium,training,train
5ab67c2a55429954757d32f8,Popstar features which pop and hip-hop teen singer?,Aaron Charles Carter,bridge,medium,training,train
5adf1ed85542993a75d263ee,"What 2006 tale of Inspector Clousseau was produced by the same director as the popularly-loved, critically-hated 2003 romantic comedy “Just Married”?",The Pink Panther,bridge,medium,training,train
5abfd7185542997d642958ef,"Which artist did Anthony Toby ""Tony"" Hiller appear with that liked showering himself (and others) with confetti?","Charles Elmer ""Rip"" Taylor, Jr.",bridge,easy,training,train
5ac51dac5542994611c8b3b0,"A Bayou Legend is an American opera composed by William Grant Still, was an American composer, who composed more than 150 works, including five symphonies and eight operas, with a libretto by his wife and frequent collaborator, who?",Verna Arvey,bridge,easy,training,train
5abd6a515542993062266c80,"Which is taller, Masherbrum or Haramosh Peak?",Masherbrum,comparison,medium,training,train
5a78c7ac5542990784727761,"Which filmmaker was born first, Brad Mays or Horace Ové?",Horace Ové,comparison,medium,training,train
5ae63cdc55429908198fa532,"What is the name of this sandbox video game created and designed by Swedish game designer Markus ""Notch"" Persson, which was influenced by Dwarf Fortress?",Minecraft,bridge,medium,training,train
5a8ca554554299240d9c21b2,"What style of running also known as 'natural running', practiced in parts of Africa and Latin America was championed by South African and Great British athlete Zola Budd?",Barefoot running,bridge,easy,training,train
5a90725f5542995b442420b9,Did Zurich Smith play football at a private or public university?,private,bridge,medium,training,train
5abc2681554299700f9d77fc,Which Ugandan political leader was responsible for the murder of Erinayo Wilson Oryema?,Idi Amin Dada,bridge,hard,training,train
5ac13a635542991316484a88,When was Michael Tippett's best known work composed?,1944,bridge,hard,training,train
5a7e51665542994959419997,What is the NATO reporting name of the supermaneuverable fighter aircraft produced by Sukhoi Aviation Corporation that carries the OFAB-100-120?,Flanker-C,bridge,medium,training,train
5add59265542992200553ac8,What type of stories did the author of the 1938 novel This Man Must Die use the pseudonym of Nicholas Blake?,mystery stories,bridge,medium,training,train
5a7f381a55429930675136b1,"A 1979 period children’s adventure film, directed by a man known for his socially critical directing style and for his socialist ideals, which are evident in his film treatment of social issues, was based off a novel by what author?",Leon Garfield,bridge,easy,training,train
5adbd1d15542994650320bf5,"What year did flower show that is, held annually in the same site as the Royal Exhibition Building in Melbourne, Australia, begin?",1995,bridge,medium,training,train
5ab32cb455429969a97a80f0,Matt Selman created an action platformer video game based on the animated television series which was released in October of what year? ,2007,bridge,easy,training,train
5a8baaf05542996e8ac88999,"Who is an French film maker, Jean-Pierre Melville or Christopher Nolan?",Jean-Pierre Melville,comparison,medium,training,train
5a8efd3f5542997ba9cb316e,Who directed the 1999 horror film Miles Christopher Doleac appeared in?,Tim Burton,bridge,medium,training,train
5ae02d8655429924de1b7048,"What nationality was the woman who choreographed ""Le baiser de la fée?",Polish,bridge,medium,training,train
5ae25e915542996483e6498e,"he Australian Conservatives is an Australian political party formed and led by Cory Bernardi, the Family First Party and their two state incumbents, Robert Brokenshire and which Australian politician?",Dennis Hood,bridge,easy,training,train
5a70f2ce5542994082a3e422,"Born in captivity, what lion was introduced into the wild by conservationist George Adamson?",Christian the lion,bridge,medium,training,train
5ab5507d554299494045ef78,Which film that Leila Carmelita Arcieri  is a spy film?,XXX,bridge,medium,training,train
5ae75ecc5542995703ce8bf9,"Which company is one of thirteen Alaska Native Regional Corporations created under the Alaska Native Claims Settlement Act of 1971 that has 3,400 shareholders with a people whose ancestral name is Sugpiaq?","Koniag, Incorporated",bridge,medium,training,train
5a81052455429938b614228f,"Who directed the first film in the series of films that June Whitfield's costar from ""Terry and June"" later became a regular team member of?",Gerald Thomas,bridge,medium,training,train
5ab9858a554299131ca4235d,West Lakes and Lee are both located in which country?,Australia,bridge,easy,training,train
5a8f069c554299458435d51f,Deconstructed contained a song that was used in the comedy horror film directed by whom?,Anthony Waller,bridge,medium,training,train
5abffddf554299012d1db55c,"""Cuckoo Clock"" is a song written by Brian Wilson and Gary Usher for a band formed in what California city?",Hawthorne,bridge,medium,training,train
5a8ef090554299068b959e8b,Who won the Sawamura Award in 2007 and is a starting pitcher for the Los Angeles Dodgers?,Yu Darvish,bridge,medium,training,train
5a89b3df5542992e4fca8388,Zaladane is possibly the sister of the superhero who appears most commonly in association with whom?,X-Men,bridge,medium,training,train
5a70f7bd5542994082a3e45e,Which American actress born in 1950 played the life coach in Modern Men's pilot?,Wendie Malick,bridge,medium,training,train
5ae0f3b85542997b2ef7d0a5,"The 2007–08 Watford F.C. season started off strong, but fell off on part to selling one of their players who was born in what year?",1980,bridge,medium,training,train
5abe9be95542991f661061ae,"Which borders Vietnam, Hekou Yao Autonomous County or Lhasa City?",It is part of the Honghe Hani and Yi Autonomous Prefecture and borders the northern Vietnamese town of Lào Cai.,comparison,easy,training,train
5a844cb75542990548d0b26e,What Hungarian-born Opera star sung the number two position in the highest voice range for the Hungarian State Opera (Budapest)?,Elizabeth Rab,bridge,medium,training,train
5ab1ed03554299449642c809,"Judy Gordon produced ""2x5"", a song by which American songwriting team?",Kander and Ebb,bridge,medium,training,train
5ae7f7315542993210983fdb,When was the older brother of Carl Pelini born? ,"December 13, 1967",bridge,hard,training,train
5ab1c2d5554299722f9b4c56,  Which game has more players Spy Alley or Onyx?,Spy Alley,comparison,medium,training,train
5a7a996b55429927d897bee2,"What year was the actress who has featured in NBC sitcom ""Parks and Recreation"" as well as the American comedy web series ""Keith Broke His Leg"" born in?",1984,bridge,medium,training,train
5a9094e65542995651fb519b,Trent Zimmerman was elected to succeed a politician who is the current ambassador of Australia to which country ?,the United States,bridge,medium,training,train
5a88d07255429946c8d6e8b6,"Life of Kylie is an American reality television series starring Kylie Jenner,  best known for starring in the E! reality television series ""Keeping Up with the Kardashians"" since what young age?",nine,bridge,easy,training,train
5a7b98c3554299294a54aa12,Where did the Labour politician with an employee who later became editor of a left-wing website work as a lecturer before entering politics?,University of Essex,bridge,medium,training,train
5ab92642554299753720f753,"Which band was formed first, The Ocean Blue or Modest Mouse?",The Ocean Blue,comparison,medium,training,train
5a76dcdf5542994aec3b718c,"Who is the one of the writer of Rihanna's song which is in her album Loud (2010) and is a party-drinking song, with multiple references to drinking alcohol, including Jameson Irish Whiskey?",Corey Gibson,bridge,hard,training,train
5ac4453d5542991943173958,"Which is a pop band, Nerf Herder or Voxtrot?",Voxtrot,comparison,medium,training,train
5ab4b4fe5542996a3a969fb9,What is the alias of the convicted Mexican drug lord who formed the now-disintegrated Guadalajara Cartel with Rafael Caro Quintero?,El Padrino,bridge,medium,training,train
5abeda7f5542994516f4545c,Martha Argerich invited which 12 year old French pianist to perform at the Pacific Music Festival in Japan marking the beginning of his career?,François-Xavier Poizat,bridge,medium,training,train
5a8a4c5f5542996c9b8d5e9e,"The Australian Department of Education was a department of the Government of Australia charged with the responsibility for national policies and programs to help Australians access quality and affordable childcare; early childhood education, school education, post-school, higher education, international education and academic research, the Minister for Education was which Australian politician who has been the Liberal member for the House of Representatives seat of Sturt since the 1993 election?",Christopher Maurice Pyne,bridge,easy,training,train
5ae14d2055429920d52343c0,Battle Royale II: Requiem was a sequel to the 2000 Japanese film directed by whom?,Kinji Fukasaku,bridge,medium,training,train
5ae4c1965542995dadf243e1,Carlos Barreto has a notable win over which Heavyweight class UFC fighter?,Ben Rothwell,bridge,hard,training,train
5a7718605542993569682cb6,"What town in Warren County, New York did painter Henry Augustus Loop die?","Lake George, New York",bridge,easy,training,train
5a7bc57d554299294a54aac3,"When did the singer who originally recorded ""Twisting the Night Away"" pass away?",1964,bridge,hard,training,train
5ac05dfa554299012d1db5e8,"The Simpson  shorts and ""Good Night"" appeared on what variety television program?",The Tracey Ullman Show,bridge,medium,training,train
5a7ba9bc554299294a54aa77,When was the label for brooks & Dunn formed?,1989,bridge,medium,training,train
5adf82275542993344016ca2,James O'Dea is a past president of what American non-profit parapsychological research institute that was founded in 1973?,The Institute of Noetic Sciences,bridge,medium,training,train
